timestamp,namespace,pod,container,cpu_util,mem_util,net_in,net_out,disk_read,disk_write,mem_rss,mem_cache
2026-03-10T16:42:47.402914+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.030077819461354675,53559296.0,9063.003597484107,134321.4204013872,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:42:47.402914+00:00,kube-system,cadvisor-b8456,cadvisor,0.275705064909074,318070784.0,1277.4677497084028,81025.82467854474,0.0,0.0,222576640.0,0.0
2026-03-10T16:42:47.402914+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0010988455109124436,54939648.0,9061.430413150512,134408.02493480436,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:42:47.402914+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0036277060376755897,71340032.0,3677.4976106112395,42885.58697079577,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:42:56.563667+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:42:56.563667+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:42:56.563667+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.030060898717427516,53559296.0,9011.12797307617,134105.7419706741,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:42:56.563667+00:00,kube-system,cadvisor-b8456,cadvisor,0.2765863991803194,312004608.0,1291.1066340983116,81585.16117368647,0.0,0.0,222859264.0,0.0
2026-03-10T16:42:56.563667+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.00106186728193806,54939648.0,9013.64442946696,133825.84047470882,0.0,0.0,44900352.0,14671872.0
2026-03-10T16:42:56.563667+00:00,monitoring,kube-state-metrics-79d59f7d7d-bclm5,kube-state-metrics,0.0036439536159892797,70823936.0,3673.9444145473353,42814.40570114704,0.0,0.0,55394304.0,18825216.0
2026-03-10T16:43:05.792036+00:00,default,chcekone-8464c69d8f-mnr5t,nginx,0.0,10309632.0,0.0,0.0,0.0,0.0,8294400.0,61440.0
2026-03-10T16:43:05.792036+00:00,default,chcekone-8464c69d8f-zgw7w,nginx,0.0,10211328.0,0.0,0.0,0.0,0.0,8257536.0,61440.0
2026-03-10T16:43:05.792036+00:00,kube-flannel,kube-flannel-ds-dl8kh,kube-flannel,0.030133145137600015,53563392.0,9011.12797307617,134105.7419706741,0.0,0.0,40341504.0,13799424.0
2026-03-10T16:43:05.792036+00:00,kube-system,cadvisor-b8456,cadvisor,0.27671197211099124,312434688.0,1291.1066340983118,80233.39384108118,0.0,0.0,222859264.0,0.0
2026-03-10T16:43:05.792036+00:00,kube-system,kube-proxy-glzhb,kube-proxy,0.0010456012680828597,54939648.0,9013.64442946696,133825.84047470882,0.0,0.0,44900352.0,14671872.0
